month,yhat,AQI
2024-10,0.6879528009946817,
2024-11,0.7070195494748234,
2024-12,0.31134694219387377,
2025-01,0.5783848719978002,
2025-02,0.7659699189836128,
2025-03,0.9674488284178027,
2025-04,1.1900772716804504,
2025-05,1.4321442482038746,
2025-06,1.6356357737716076,
2025-07,1.8652834816251933,
2025-08,2.080851989859245,
2025-09,2.2869575426503093,
2025-10,2.549587096207447,
2025-11,2.6041586269247285,
